Date;Flow
1990-06-29;549.909
1990-06-30;569.888
1990-07-01;540.019
1990-07-02;533.463
1990-07-03;540.019
1990-07-04;583.354
1990-07-05;713.325
1990-07-06;641.869
1990-07-07;666.561
1990-07-08;698.811
1990-07-09;670.116
1990-07-10;641.869
1990-07-11;617.524
1990-07-12;593.529
1990-07-13;520.439
1990-07-14;488.405
1990-07-15;485.243
1990-07-16;1055.35
1990-07-17;1063.79
1990-07-18;1009.41
1990-07-19;1132.15
1990-07-20;1175.67
1990-07-21;1093.5
1990-07-22;939.915
1990-07-23;825.654
1990-07-24;806.512
1990-07-25;761.254
1990-07-26;684.408
1990-07-27;607.197
1990-07-28;546.605
1990-07-29;494.751
1990-07-30;435.697
1990-07-31;411.672
1990-08-01;391.067
1990-08-02;379.469
1990-08-03;368.001
1990-08-04;356.664
1990-08-05;345.459
1990-08-06;334.387
1990-08-07;328.901
1990-08-08;323.449
1990-08-09;312.646
1990-08-10;312.646
1990-08-11;304.633
1990-08-12;291.451
1990-08-13;281.061
1990-08-14;270.812
1990-08-15;268.272
1990-08-16;265.741
1990-08-17;263.218
1990-08-18;270.812
1990-08-19;283.646
1990-08-20;294.07
1990-08-21;294.07
1990-08-22;281.061
1990-08-23;268.272
1990-08-24;260.705
1990-08-25;250.74
1990-08-26;240.92
1990-08-27;236.065
1990-08-28;233.651
1990-08-29;231.246
1990-08-30;228.85
1990-08-31;228.85
1990-09-01;228.85
1990-09-02;228.85
1990-09-03;228.85
1990-09-04;228.85
1990-09-05;245.812
1990-09-06;460.223
1990-09-07;735.303
1990-09-08;976.48
1990-09-09;1123.52
1990-09-10;1215.36
1990-09-11;1244.61
1990-09-12;1180.06
1990-09-13;1119.21
1990-09-14;1068.02
1990-09-15;1038.56
1990-09-16;1017.71
1990-09-17;880.13
1990-09-18;757.526
1990-09-19;821.813
1990-09-20;988.783
1990-09-21;1385.31
1990-09-22;1632.14
1990-09-23;1875.94
1990-09-24;2138.5
1990-09-25;2506.04
1990-09-26;2776.81
1990-09-27;2965.41
1990-09-28;2979.57
1990-09-29;2853.09
1990-09-30;2539.32
1990-10-01;2220.39
1990-10-02;1649.13
1990-10-03;1332.54
1990-10-04;1080.73
1990-10-05;829.502
1990-10-06;821.813
1990-10-07;972.392
1990-10-08;1093.5
1990-10-09;1215.36
1990-10-10;1364.11
1990-10-11;1411.98
1990-10-12;1575.98
1990-10-13;1723.51
1990-10-14;1822.63
1990-10-15;1935.84
1990-10-16;2094.88
1990-10-17;2245.82
1990-10-18;2361.6
1990-10-19;2381.1
1990-10-20;2335.68
1990-10-21;2182.45
1990-10-22;1996.45
1990-10-23;1769.89
1990-10-24;1498.61
1990-10-25;1224.25
1990-10-26;988.783
1990-10-27;787.537
1990-10-28;684.408
1990-10-29;610.632
1990-10-30;573.244
1990-10-31;540.019
1990-11-01;663.012
1990-11-02;746.384
1990-11-03;903.869
1990-11-04;1013.56
1990-11-05;1089.24
1990-11-06;1270.24
1990-11-07;2226.74
1990-11-08;2701.31
1990-11-09;3158.62
1990-11-10;3649.88
1990-11-11;4079.28
1990-11-12;4386.3
1990-11-13;4584.48
1990-11-14;4634.54
1990-11-15;4320.97
1990-11-16;3928.92
1990-11-17;3619.35
1990-11-18;3297.31
1990-11-19;2559.36
1990-11-20;2226.74
1990-11-21;1816.74
1990-11-22;1465.9
1990-11-23;1229.32
1990-11-24;1076.49
1990-11-25;939.915
1990-11-26;837.219
1990-11-27;750.091
1990-11-28;670.116
1990-11-29;617.524
1990-11-30;563.2
1990-12-01;533.463
1990-12-02;494.751
1990-12-03;472.672
1990-12-04;659.471
1990-12-05;833.357
1990-12-06;1055.35
1990-12-07;1296.06
1990-12-08;1575.98
1990-12-09;1700.49
1990-12-10;1941.87
1990-12-11;2045.44
1990-12-12;2045.44
1990-12-13;1947.91
1990-12-14;1799.12
1990-12-15;1660.49
1990-12-16;1509.57
1990-12-17;1465.9
1990-12-18;1487.67
1990-12-19;1411.98
1990-12-20;1332.54
1990-12-21;1285.71
1990-12-22;1239.51
1990-12-23;1093.5
1990-12-24;956.102
1990-12-25;806.512
1990-12-26;659.471
1990-12-27;520.439
1990-12-28;429.644
1990-12-29;399.85
1990-12-30;373.719
1990-12-31;359.486
1991-01-01;342.678
1991-01-02;312.646
1991-01-03;278.486
1991-01-04;245.812
1991-01-05;233.651
1991-01-06;228.85
1991-01-07;207.71
1991-01-08;191.798
1991-01-09;182.918
1991-01-10;172.038
1991-01-11;163.514
1991-01-12;153.085
1991-01-13;142.913
1991-01-14;136.935
1991-01-15;127.184
1991-01-16;121.462
1991-01-17;117.702
1991-01-18;112.144
1991-01-19;106.687
1991-01-20;101.331
1991-01-21;96.0777
1991-01-22;90.9288
1991-01-23;85.8857
1991-01-24;85.8857
1991-01-25;96.0777
1991-01-26;108.495
1991-01-27;115.839
1991-01-28;119.577
1991-01-29;125.266
1991-01-30;189.563
1991-01-31;258.2
1991-02-01;245.812
1991-02-02;217.012
1991-02-03;194.042
1991-02-04;174.194
1991-02-05;153.085
1991-02-06;131.053
1991-02-07;112.144
1991-02-08;104.89
1991-02-09;103.105
1991-02-10;99.5684
1991-02-11;96.0777
1991-02-12;92.6334
1991-02-13;87.5549
1991-02-14;82.5831
1991-02-15;77.7198
1991-02-16;74.5386
1991-02-17;71.407
1991-02-18;68.3254
1991-02-19;65.2945
1991-02-20;62.3148
1991-02-21;59.3869
1991-02-22;63.7982
1991-02-23;76.1231
1991-02-24;90.9288
1991-02-25;96.0777
1991-02-26;92.6334
1991-02-27;80.9498
1991-02-28;76.1231
1991-03-01;76.1231
1991-03-02;76.1231
1991-03-03;74.5386
1991-03-04;76.1231
1991-03-05;77.7198
1991-03-06;79.3287
1991-03-07;80.9498
1991-03-08;82.5831
1991-03-09;89.2359
1991-03-10;106.687
1991-03-11;123.359
1991-03-12;136.935
1991-03-13;146.951
1991-03-14;153.085
1991-03-15;153.085
1991-03-16;163.514
1991-03-17;178.536
1991-03-18;268.272
1991-03-19;326.171
1991-03-20;356.664
1991-03-21;337.142
1991-03-22;291.451
1991-03-23;260.705
1991-03-24;238.488
1991-03-25;217.012
1991-03-26;196.296
1991-03-27;178.536
1991-03-28;163.514
1991-03-29;148.985
1991-03-30;134.964
1991-03-31;123.359
1991-04-01;112.144
1991-04-02;106.687
1991-04-03;101.331
1991-04-04;96.0777
1991-04-05;92.6334
1991-04-06;89.2359
1991-04-07;85.8857
1991-04-08;121.462
1991-04-09;212.342
1991-04-10;304.633
1991-04-11;382.357
1991-04-12;447.898
1991-04-13;450.968
1991-04-14;411.672
1991-04-15;520.439
1991-04-16;787.537
1991-04-17;1106.33
1991-04-18;1520.56
1991-04-19;1905.8
1991-04-20;2277.76
1991-04-21;2512.68
1991-04-22;2923.1
1991-04-23;3543.46
1991-04-24;4231.75
1991-04-25;4567.84
1991-04-26;4651.27
1991-04-27;4551.23
1991-04-28;4410.89
1991-04-29;4127.2
1991-04-30;3742.03
1991-05-01;3718.92
1991-05-02;3245.95
1991-05-03;2735.53
1991-05-04;2239.46
1991-05-05;1966.06
1991-05-06;1411.98
1991-05-07;1106.33
1991-05-08;880.13
1991-05-09;706.055
1991-05-10;607.197
1991-05-11;540.019
1991-05-12;501.128
1991-05-13;485.243
1991-05-14;460.223
1991-05-15;460.223
1991-05-16;460.223
1991-05-17;460.223
1991-05-18;450.968
1991-05-19;432.667
1991-05-20;411.672
1991-05-21;388.155
1991-05-22;365.155
1991-05-23;328.901
1991-05-24;411.672
1991-05-25;899.896
1991-05-26;1013.56
1991-05-27;1046.95
1991-05-28;1034.38
1991-05-29;947.996
1991-05-30;787.537
1991-05-31;590.13
1991-06-01;549.909
1991-06-02;526.936
1991-06-03;510.75
1991-06-04;497.936
1991-06-05;482.089
1991-06-06;482.089
1991-06-07;485.243
1991-06-08;501.128
1991-06-09;543.309
1991-06-10;579.977
1991-06-11;590.13
1991-06-12;559.866
1991-06-13;526.936
1991-06-14;450.968
1991-06-15;423.622
1991-06-16;402.793
1991-06-17;382.357
1991-06-18;417.631
1991-06-19;1005.27
1991-06-20;1444.24
1991-06-21;1587.15
1991-06-22;1537.11
1991-06-23;1476.77
1991-06-24;1417.34
1991-06-25;1358.83
1991-06-26;1259.96
1991-06-27;1180.06
1991-06-28;1587.15
1991-06-29;1694.75
1991-06-30;1816.74
1991-07-01;1984.28
1991-07-02;2027.02
1991-07-03;1917.8
1991-07-04;1537.11
1991-07-05;1275.39
1991-07-06;1145.14
1991-07-07;1093.5
1991-07-08;1051.15
1991-07-09;1026.03
1991-07-10;997.016
1991-07-11;960.165
1991-07-12;915.826
1991-07-13;872.269
1991-07-14;837.219
1991-07-15;802.704
1991-07-16;791.319
1991-07-17;791.319
1991-07-18;829.502
1991-07-19;884.07
1991-07-20;972.392
1991-07-21;1005.27
1991-07-22;1013.56
1991-07-23;1026.03
1991-07-24;1076.49
1991-07-25;1132.15
1991-07-26;1184.45
1991-07-27;1224.25
1991-07-28;1259.96
1991-07-29;1290.88
1991-07-30;1311.65
1991-07-31;1306.44
1991-08-01;1270.24
1991-08-02;1270.24
1991-08-03;1306.44
1991-08-04;1358.83
1991-08-05;1337.78
1991-08-06;1259.96
1991-08-07;1162.55
1991-08-08;1072.25
1991-08-09;980.574
1991-08-10;891.97
1991-08-11;825.654
1991-08-12;776.233
1991-08-13;735.303
1991-08-14;709.687
1991-08-15;684.408
1991-08-16;631.393
1991-08-17;559.866
1991-08-18;497.936
1991-08-19;463.324
1991-08-20;447.898
1991-08-21;411.672
1991-08-22;376.59
1991-08-23;362.316
1991-08-24;353.85
1991-08-25;342.678
1991-08-26;334.387
1991-08-27;326.171
1991-08-28;318.03
1991-08-29;312.646
1991-08-30;309.967
1991-08-31;307.296
1991-09-01;304.633
1991-09-02;296.698
1991-09-03;288.841
1991-09-04;286.239
1991-09-05;283.646
1991-09-06;278.486
1991-09-07;273.361
1991-09-08;270.812
1991-09-09;268.272
1991-09-10;265.741
1991-09-11;260.705
1991-09-12;255.704
1991-09-13;250.74
1991-09-14;245.812
1991-09-15;240.92
1991-09-16;236.065
1991-09-17;231.246
1991-09-18;447.898
1991-09-19;1017.71
1991-09-20;1180.06
1991-09-21;1158.19
1991-09-22;1093.5
1991-09-23;952.046
1991-09-24;837.219
1991-09-25;750.091
1991-09-26;684.408
1991-09-27;614.075
1991-09-28;517.202
1991-09-29;432.667
1991-09-30;362.316
1991-10-01;281.061
1991-10-02;248.271
1991-10-03;228.85
1991-10-04;212.342
1991-10-05;200.833
1991-10-06;189.563
1991-10-07;185.123
1991-10-08;185.123
1991-10-09;191.798
1991-10-10;318.03
1991-10-11;546.605
1991-10-12;540.019
1991-10-13;475.803
1991-10-14;411.672
1991-10-15;368.001
1991-10-16;334.387
1991-10-17;296.698
1991-10-18;263.218
1991-10-19;253.218
1991-10-20;263.218
1991-10-21;296.698
1991-10-22;351.045
1991-10-23;368.001
1991-10-24;393.986
1991-10-25;444.836
1991-10-26;497.936
1991-10-27;478.942
1991-10-28;460.223
1991-10-29;441.782
1991-10-30;411.672
1991-10-31;393.986
1991-11-01;368.001
1991-11-02;353.85
1991-11-03;339.906
1991-11-04;323.449
1991-11-05;312.646
1991-11-06;294.07
1991-11-07;281.061
1991-11-08;265.741
1991-11-09;255.704
1991-11-10;240.92
1991-11-11;221.72
1991-11-12;194.042
1991-11-13;169.892
1991-11-14;148.985
1991-11-15;138.917
1991-11-16;127.184
1991-11-17;117.702
1991-11-18;110.314
1991-11-19;104.89
1991-11-20;106.687
1991-11-21;117.702
1991-11-22;121.462
1991-11-23;125.266
1991-11-24;136.935
1991-11-25;151.03
1991-11-26;159.312
1991-11-27;157.226
1991-11-28;155.15
1991-11-29;146.951
1991-11-30;140.91
1991-12-01;134.964
1991-12-02;131.053
1991-12-03;125.266
1991-12-04;115.839
1991-12-05;104.89
1991-12-06;99.5684
1991-12-07;96.0777
1991-12-08;92.6334
1991-12-09;87.5549
1991-12-10;84.2284
1991-12-11;84.2284
1991-12-12;84.2284
1991-12-13;85.8857
1991-12-14;99.5684
1991-12-15;121.462
1991-12-16;185.123
1991-12-17;323.449
1991-12-18;373.719
1991-12-19;385.252
1991-12-20;393.986
1991-12-21;348.248
1991-12-22;331.64
1991-12-23;318.03
1991-12-24;304.633
1991-12-25;288.841
1991-12-26;294.07
1991-12-27;304.633
1991-12-28;320.735
1991-12-29;441.782
1991-12-30;617.524
1991-12-31;783.762
1992-01-01;810.327
1992-01-02;806.512
1992-01-03;764.989
1992-01-04;583.354
1992-01-05;491.574
1992-01-06;385.252
1992-01-07;315.334
1992-01-08;281.061
1992-01-09;253.218
1992-01-10;238.488
1992-01-11;217.012
1992-01-12;294.07
1992-01-13;268.272
1992-01-14;238.488
1992-01-15;217.012
1992-01-16;203.116
1992-01-17;178.536
1992-01-18;144.927
1992-01-19;129.113
1992-01-20;112.144
1992-01-21;89.2359
1992-01-22;85.8857
1992-01-23;82.5831
1992-01-24;80.9498
1992-01-25;80.9498
1992-01-26;80.9498
1992-01-27;80.9498
1992-01-28;82.5831
1992-01-29;84.2284
1992-01-30;85.8857
1992-01-31;89.2359
1992-02-01;112.144
1992-02-02;144.927
1992-02-03;187.338
1992-02-04;207.71
1992-02-05;212.342
1992-02-06;245.812
1992-02-07;326.171
1992-02-08;420.622
1992-02-09;460.223
1992-02-10;435.697
1992-02-11;399.85
1992-02-12;351.045
1992-02-13;320.735
1992-02-14;312.646
1992-02-15;301.98
1992-02-16;304.633
1992-02-17;296.698
1992-02-18;278.486
1992-02-19;263.218
1992-02-20;250.74
1992-02-21;265.741
1992-02-22;323.449
1992-02-23;356.664
1992-02-24;362.316
1992-02-25;376.59
1992-02-26;414.648
1992-02-27;556.54
1992-02-28;772.478
1992-02-29;976.48
1992-03-01;1106.33
1992-03-02;1127.83
1992-03-03;1051.15
1992-03-04;895.93
1992-03-05;731.623
1992-03-06;614.075
1992-03-07;507.535
1992-03-08;444.836
1992-03-09;399.85
1992-03-10;379.469
1992-03-11;356.664
1992-03-12;339.906
1992-03-13;348.248
1992-03-14;376.59
1992-03-15;334.387
1992-03-16;356.664
1992-03-17;388.155
1992-03-18;450.968
1992-03-19;485.243
1992-03-20;472.672
1992-03-21;438.736
1992-03-22;396.914
1992-03-23;368.001
1992-03-24;331.64
1992-03-25;304.633
1992-03-26;339.906
1992-03-27;353.85
1992-03-28;370.856
1992-03-29;432.667
1992-03-30;546.605
1992-03-31;860.526
1992-04-01;1234.41
1992-04-02;1390.63
1992-04-03;1337.78
1992-04-04;1280.54
1992-04-05;1136.48
1992-04-06;1051.15
1992-04-07;968.31
1992-04-08;1013.56
1992-04-09;1290.88
1992-04-10;1476.77
1992-04-11;1460.47
1992-04-12;1084.98
1992-04-13;2045.44
1992-04-14;2613.1
1992-04-15;3408.37
1992-04-16;5050.92
1992-04-17;6228.62
1992-04-18;7198.43
1992-04-19;8075.31
1992-04-20;8417.72
1992-04-21;8386.37
1992-04-22;7850.01
1992-04-23;6256.67
1992-04-24;6520.68
1992-04-25;5668.73
1992-04-26;4726.84
1992-04-27;3749.75
1992-04-28;3007.95
1992-04-29;2486.16
1992-04-30;2151.02
1992-05-01;1717.74
1992-05-02;1526.07
1992-05-03;1219.8
1992-05-04;1106.33
1992-05-05;1017.71
1992-05-06;947.996
1992-05-07;891.97
1992-05-08;841.087
1992-05-09;783.762
1992-05-10;860.526
1992-05-11;876.196
1992-05-12;1259.96
1992-05-13;1620.85
1992-05-14;2214.05
1992-05-15;2619.85
1992-05-16;2881.02
1992-05-17;3007.95
1992-05-18;3144.15
1992-05-19;3430.75
1992-05-20;3513.27
1992-05-21;3334.18
1992-05-22;3231.34
1992-05-23;3029.31
1992-05-24;2728.68
1992-05-25;2572.76
1992-05-26;2446.56
1992-05-27;2226.74
1992-05-28;1929.82
1992-05-29;1893.83
1992-05-30;1990.36
1992-05-31;2233.09
1992-06-01;2348.63
1992-06-02;2433.42
1992-06-03;2486.16
1992-06-04;2492.78
1992-06-05;2252.2
1992-06-06;2284.17
1992-06-07;2387.62
1992-06-08;2769.92
1992-06-09;2979.57
1992-06-10;3136.93
1992-06-11;3238.64
1992-06-12;3289.95
1992-06-13;3348.97
1992-06-14;3528.35
1992-06-15;3498.21
1992-06-16;3415.82
1992-06-17;3304.67
1992-06-18;3202.18
1992-06-19;2207.72
1992-06-20;1978.2
1992-06-21;1846.25
1992-06-22;1598.35
1992-06-23;1385.31
1992-06-24;1332.54
1992-06-25;1119.21
1992-06-26;1034.38
1992-06-27;1013.56
1992-06-28;1009.41
1992-06-29;1009.41
1992-06-30;1021.87
1992-07-01;1021.87
1992-07-02;1013.56
1992-07-03;1188.85
1992-07-04;1259.96
1992-07-05;1311.65
1992-07-06;1358.83
1992-07-07;1422.7
1992-07-08;1581.56
1992-07-09;1758.25
1992-07-10;1799.12
1992-07-11;1660.49
1992-07-12;1526.07
1992-07-13;1401.29
1992-07-14;1332.54
1992-07-15;1285.71
1992-07-16;1229.32
1992-07-17;1136.48
1992-07-18;1093.5
1992-07-19;939.915
1992-07-20;872.269
1992-07-21;856.625
1992-07-22;841.087
1992-07-23;821.813
1992-07-24;806.512
1992-07-25;795.107
1992-07-26;768.73
1992-07-27;738.99
1992-07-28;706.055
1992-07-29;709.687
1992-07-30;720.624
1992-07-31;695.2
1992-08-01;695.2
1992-08-02;768.73
1992-08-03;810.327
1992-08-04;856.625
1992-08-05;972.392
1992-08-06;1110.62
1992-08-07;1275.39
1992-08-08;1455.05
1992-08-09;1449.64
1992-08-10;1395.96
1992-08-11;1343.03
1992-08-12;1290.88
1992-08-13;1034.38
1992-08-14;960.165
1992-08-15;895.93
1992-08-16;779.994
1992-08-17;641.869
1992-08-18;553.221
1992-08-19;530.196
1992-08-20;504.328
1992-08-21;482.089
1992-08-22;466.432
1992-08-23;494.751
1992-08-24;607.197
1992-08-25;806.512
1992-08-26;927.842
1992-08-27;919.825
1992-08-28;852.731
1992-08-29;779.994
1992-08-30;746.384
1992-08-31;720.624
1992-09-01;727.95
1992-09-02;691.596
1992-09-03;645.375
1992-09-04;645.375
1992-09-05;569.888
1992-09-06;520.439
1992-09-07;494.751
1992-09-08;478.942
1992-09-09;457.13
1992-09-10;441.782
1992-09-11;414.648
1992-09-12;414.648
1992-09-13;463.324
1992-09-14;530.196
1992-09-15;590.13
1992-09-16;590.13
1992-09-17;559.866
1992-09-18;536.737
1992-09-19;520.439
1992-09-20;549.909
1992-09-21;614.075
1992-09-22;680.825
1992-09-23;709.687
1992-09-24;709.687
1992-09-25;895.93
1992-09-26;1149.49
1992-09-27;1353.56
1992-09-28;1493.14
1992-09-29;1542.64
1992-09-30;1570.4
1992-10-01;1482.22
1992-10-02;1369.4
1992-10-03;1275.39
1992-10-04;1215.36
1992-10-05;1162.55
1992-10-06;1093.5
1992-10-07;984.675
1992-10-08;856.625
1992-10-09;750.091
1992-10-10;659.471
1992-10-11;593.529
1992-10-12;530.196
1992-10-13;485.243
1992-10-14;457.13
1992-10-15;420.622
1992-10-16;417.631
1992-10-17;457.13
1992-10-18;507.535
1992-10-19;614.075
1992-10-20;670.116
1992-10-21;648.888
1992-10-22;617.524
1992-10-23;600.349
1992-10-24;583.354
1992-10-25;620.98
1992-10-26;720.624
1992-10-27;713.325
1992-10-28;776.233
1992-10-29;1001.14
1992-10-30;1063.79
1992-10-31;1097.77
1992-11-01;1127.83
1992-11-02;1102.05
1992-11-03;1059.57
1992-11-04;997.016
1992-11-05;872.269
1992-11-06;844.962
1992-11-07;806.512
1992-11-08;720.624
1992-11-09;638.37
1992-11-10;596.935
1992-11-11;530.196
1992-11-12;478.942
1992-11-13;444.836
1992-11-14;426.629
1992-11-15;414.648
1992-11-16;414.648
1992-11-17;388.155
1992-11-18;396.914
1992-11-19;368.001
1992-11-20;342.678
1992-11-21;318.03
1992-11-22;301.98
1992-11-23;288.841
1992-11-24;278.486
1992-11-25;265.741
1992-11-26;253.218
1992-11-27;240.92
1992-11-28;226.464
1992-11-29;219.361
1992-11-30;240.92
1992-12-01;304.633
1992-12-02;304.633
1992-12-03;351.045
1992-12-04;362.316
1992-12-05;342.678
1992-12-06;312.646
1992-12-07;291.451
1992-12-08;273.361
1992-12-09;260.705
1992-12-10;253.218
1992-12-11;245.812
1992-12-12;238.488
1992-12-13;221.72
1992-12-14;207.71
1992-12-15;191.798
1992-12-16;178.536
1992-12-17;167.756
1992-12-18;159.312
1992-12-19;151.03
1992-12-20;153.085
1992-12-21;153.085
1992-12-22;144.927
1992-12-23;138.917
1992-12-24;133.003
1992-12-25;129.113
1992-12-26;123.359
1992-12-27;119.577
1992-12-28;113.986
1992-12-29;108.495
1992-12-30;101.331
1992-12-31;108.495
1993-01-01;157.226
1993-01-02;238.488
1993-01-03;331.64
1993-01-04;513.972
1993-01-05;603.769
1993-01-06;627.915
1993-01-07;631.393
1993-01-08;627.915
1993-01-09;631.393
1993-01-10;600.349
1993-01-11;586.738
1993-01-12;579.977
1993-01-13;566.54
1993-01-14;546.605
1993-01-15;549.909
1993-01-16;590.13
1993-01-17;810.327
1993-01-18;899.896
1993-01-19;915.826
1993-01-20;903.869
1993-01-21;880.13
1993-01-22;848.843
1993-01-23;779.994
1993-01-24;742.684
1993-01-25;698.811
1993-01-26;680.825
1993-01-27;645.375
1993-01-28;757.526
1993-01-29;1136.48
1993-01-30;1215.36
1993-01-31;1259.96
1993-02-01;1358.83
1993-02-02;1234.41
1993-02-03;1021.87
1993-02-04;880.13
1993-02-05;787.537
1993-02-06;687.998
1993-02-07;620.98
1993-02-08;566.54
1993-02-09;507.535
1993-02-10;463.324
1993-02-11;429.644
1993-02-12;411.672
1993-02-13;388.155
1993-02-14;348.248
1993-02-15;299.335
1993-02-16;278.486
1993-02-17;268.272
1993-02-18;275.919
1993-02-19;345.459
1993-02-20;396.914
1993-02-21;399.85
1993-02-22;391.067
1993-02-23;376.59
1993-02-24;359.486
1993-02-25;339.906
1993-02-26;323.449
1993-02-27;299.335
1993-02-28;281.061
1993-03-01;260.705
1993-03-02;240.92
1993-03-03;224.087
1993-03-04;207.71
1993-03-05;198.56
1993-03-06;200.833
1993-03-07;268.272
1993-03-08;454.045
1993-03-09;576.607
1993-03-10;663.012
1993-03-11;764.989
1993-03-12;817.977
1993-03-13;783.762
1993-03-14;684.408
1993-03-15;631.393
1993-03-16;579.977
1993-03-17;576.607
1993-03-18;520.439
1993-03-19;450.968
1993-03-20;429.644
1993-03-21;373.719
1993-03-22;348.248
1993-03-23;323.449
1993-03-24;307.296
1993-03-25;291.451
1993-03-26;275.919
1993-03-27;260.705
1993-03-28;250.74
1993-03-29;243.361
1993-03-30;236.065
1993-03-31;228.85
1993-04-01;221.72
1993-04-02;217.012
1993-04-03;217.012
1993-04-04;221.72
1993-04-05;233.651
1993-04-06;250.74
1993-04-07;265.741
1993-04-08;265.741
1993-04-09;263.218
1993-04-10;260.705
1993-04-11;253.218
1993-04-12;236.065
1993-04-13;243.361
1993-04-14;426.629
1993-04-15;444.836
1993-04-16;438.736
1993-04-17;435.697
1993-04-18;391.067
1993-04-19;359.486
1993-04-20;351.045
1993-04-21;359.486
1993-04-22;359.486
1993-04-23;328.901
1993-04-24;315.334
1993-04-25;304.633
1993-04-26;296.698
1993-04-27;291.451
1993-04-28;286.239
1993-04-29;283.646
1993-04-30;275.919
1993-05-01;268.272
1993-05-02;263.218
1993-05-03;258.2
1993-05-04;291.451
1993-05-05;359.486
1993-05-06;420.622
1993-05-07;444.836
1993-05-08;454.045
1993-05-09;517.202
1993-05-10;742.684
1993-05-11;1660.49
1993-05-12;2361.6
1993-05-13;2660.46
1993-05-14;2832.21
1993-05-15;2993.75
1993-05-16;3289.95
1993-05-17;3596.52
1993-05-18;4039.5
1993-05-19;4223.67
1993-05-20;4288.44
1993-05-21;4143.22
1993-05-22;3881.88
1993-05-23;3115.29
1993-05-24;2619.85
1993-05-25;2176.15
1993-05-26;1775.72
1993-05-27;1531.59
1993-05-28;1444.24
1993-05-29;1353.56
1993-05-30;1254.84
1993-05-31;1193.25
1993-06-01;1175.67
1993-06-02;1132.15
1993-06-03;1102.05
1993-06-04;1343.03
1993-06-05;2094.88
1993-06-06;2586.18
1993-06-07;2930.14
1993-06-08;3202.18
1993-06-09;3356.37
1993-06-10;3415.82
1993-06-11;3341.57
1993-06-12;3209.46
1993-06-13;2930.14
1993-06-14;2640.12
1993-06-15;2381.1
1993-06-16;2101.09
1993-06-17;2151.02
1993-06-18;2082.48
1993-06-19;1972.12
1993-06-20;1905.8
1993-06-21;1810.86
1993-06-22;1706.23
1993-06-23;1476.77
1993-06-24;1374.69
1993-06-25;1290.88
1993-06-26;1229.32
1993-06-27;1206.5
1993-06-28;1184.45
1993-06-29;1127.83
1993-06-30;1046.95
1993-07-01;1005.27
1993-07-02;1180.06
1993-07-03;1153.84
1993-07-04;1119.21
1993-07-05;1055.35
1993-07-06;1034.38
1993-07-07;1206.5
1993-07-08;1401.29
1993-07-09;1559.28
1993-07-10;1689.03
1993-07-11;1793.26
1993-07-12;1834.42
1993-07-13;1828.52
1993-07-14;1740.85
1993-07-15;1637.79
1993-07-16;1542.64
1993-07-17;1417.34
1993-07-18;1224.25
1993-07-19;1089.24
1993-07-20;980.574
1993-07-21;880.13
1993-07-22;746.384
1993-07-23;677.248
1993-07-24;617.524
1993-07-25;576.607
1993-07-26;530.196
1993-07-27;501.128
1993-07-28;482.089
1993-07-29;510.75
1993-07-30;576.607
1993-07-31;735.303
1993-08-01;872.269
1993-08-02;884.07
1993-08-03;880.13
1993-08-04;821.813
1993-08-05;798.902
1993-08-06;776.233
1993-08-07;746.384
1993-08-08;706.055
1993-08-09;663.012
1993-08-10;624.444
1993-08-11;586.738
1993-08-12;540.019
1993-08-13;510.75
1993-08-14;478.942
1993-08-15;454.045
1993-08-16;444.836
1993-08-17;388.155
1993-08-18;391.067
1993-08-19;379.469
1993-08-20;365.155
1993-08-21;356.664
1993-08-22;351.045
1993-08-23;348.248
1993-08-24;342.678
1993-08-25;337.142
1993-08-26;331.64
1993-08-27;328.901
1993-08-28;318.03
1993-08-29;309.967
1993-08-30;307.296
1993-08-31;299.335
1993-09-01;294.07
1993-09-02;291.451
1993-09-03;299.335
1993-09-04;309.967
1993-09-05;315.334
1993-09-06;318.03
1993-09-07;320.735
1993-09-08;318.03
1993-09-09;307.296
1993-09-10;286.239
1993-09-11;268.272
1993-09-12;258.2
1993-09-13;253.218
1993-09-14;245.812
1993-09-15;238.488
1993-09-16;231.246
1993-09-17;233.651
1993-09-18;233.651
1993-09-19;240.92
1993-09-20;260.705
1993-09-21;291.451
1993-09-22;353.85
1993-09-23;405.745
1993-09-24;396.914
1993-09-25;385.252
1993-09-26;370.856
1993-09-27;356.664
1993-09-28;351.045
1993-09-29;351.045
1993-09-30;365.155
1993-10-01;376.59
1993-10-02;385.252
1993-10-03;370.856
1993-10-04;376.59
1993-10-05;396.914
1993-10-06;417.631
1993-10-07;450.968
1993-10-08;429.644
1993-10-09;402.793
1993-10-10;382.357
1993-10-11;370.856
1993-10-12;345.459
1993-10-13;323.449
1993-10-14;326.171
1993-10-15;414.648
1993-10-16;563.2
1993-10-17;684.408
1993-10-18;1145.14
1993-10-19;1166.92
1993-10-20;1202.08
1993-10-21;1311.65
1993-10-22;1587.15
1993-10-23;2033.15
1993-10-24;2284.17
1993-10-25;2552.67
1993-10-26;2839.16
1993-10-27;2951.28
1993-10-28;2825.26
1993-10-29;2660.46
1993-10-30;2368.09
1993-10-31;2107.31
1993-11-01;2008.66
1993-11-02;1881.89
1993-11-03;1781.56
1993-11-04;1746.64
1993-11-05;1615.21
1993-11-06;1422.7
1993-11-07;1219.8
1993-11-08;1127.83
1993-11-09;1063.79
1993-11-10;915.826
1993-11-11;779.994
